id,date,postId,user/id,user/name,user/profilePic,user/profileUrl,url,text,likesCount,commentsCount,viewsCount,sharesCount
UzpfSTEwMDAzNjg2ODM0NDM0OToxMDExOTY0NDQ2NzA5MTU3OjEwMTE5NjQ0NDY3MDkxNTc=,2023-11-08T03:05:42.000Z,1.01196E+15,1.00037E+14,Organonfire,https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/335395055_960167585341483_8710549730361326775_n.jpg?stp=c0.17.40.40a_cp0_dst-jpg_p40x40&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wRJaqzimvskAX-lQW6f&_nc_ht=scontent-man2-1.xx&oh=00_AfBjAgPQnZ636h_6xBZwaS-h2Wk3HI-Jo476Gb07Mw0emw&oe=655244F9,https://www.facebook.com/Organonfire,https://www.facebook.com/Organonfire/posts/pfbid02bs4KE815Pi6ff4EZRGwevhuwwidtpr5u4C7kG4rHWwVeHWpp43LcoPTqPSPsodAnl,"✌️& 🫶
#Organonfire #AiArt
💙💬♻️ 
✅️𝑭𝒐𝒍𝒍𝒐𝒘 𝒎𝒆 𝒇𝒐𝒓 𝒎𝒐𝒓𝒆 𝒄𝒐𝒏𝒕𝒆𝒏𝒕
#art #bluewillowai #LimeWireAi 
#stopwar #nowars #peace",19,0,163,13
UzpfSTEwMDAwMDE2MDQwNTY0Njo3NjY1MjI1NzEwMTU5MzY2Ojc2NjUyMjU3MTAxNTkzNjY=,2023-11-07T23:10:17.000Z,7.66523E+15,1E+14,Nawfal El Madani,https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/343019389_1079341286365325_6629855699565702971_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=YeLemmM_yHcAX90aUC-&_nc_oc=AQm6FprqNEZ9Gt0D0Eis-wxxR5Ym3FCEznDSJUshiFcpHajRDQ99cSgCo072s_UeBxM&_nc_ht=scontent-man2-1.xx&oh=00_AfAj65Bxuk411eG-81KFtklDNFjSiVWh4zHro6Pu10A4Vg&oe=65533187,https://www.facebook.com/Nawfal.EL.madani,https://www.facebook.com/Nawfal.EL.madani/posts/pfbid01NmRFHBAofU43UdWL5VWAvSpnRwkUXvMZsJGa1hJ3uLDoPj3euyzTMbYNUuFy4Vhl,"From the river to the sea, 
Palestine 🇵🇸 will be free . 

Teaching our children to be compassionate and express solidarity with Palestinian children in Gaza is a valuable lesson in empathy, understanding, and global citizenship. It helps them become more aware of the world's challenges and encourages them to work towards a more compassionate and peaceful future

#أوقفوا_الإبادة  #CeasefireForGazaNOW #FreePalestine #FreeGaza #فلسطيني #stopwar",25,5,107,2
UzpfSTEwMDAwMjU0NTczODQ5MDo2ODc3NjM0NjM1NjY0NjU5OjY4Nzc2MzQ2MzU2NjQ2NTk=,2023-11-09T18:33:09.000Z,6.87763E+15,1.00003E+14,Killom Lalbagi,https://scontent.fmem1-1.fna.fbcdn.net/v/t1.6435-1/78487486_2648936311867867_2941052274106957824_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=101&ccb=1-7&_nc_sid=0222cc&_nc_ohc=RzbWPjag5g4AX8gn2x_&_nc_ht=scontent.fmem1-1.fna&oh=00_AfDht2Cj8kbvzYdpoBTU6nLdW45eP0C288Ay3mCUdqhUhQ&oe=65758207,https://www.facebook.com/studiolalbagi,https://www.facebook.com/studiolalbagi/posts/pfbid0eHW8yyVQhp3nvmPqWn63kT5b3ZJmdte4cJ23CbhjNK9mNkexB2hbmWCnDshUsvHil,"Fruitful war (2)

#AIPromptEngineering
#aiconceptart
#aiexperiments
#stopwar",55,2,,8
UzpfSTExMzM2NDc4MzQ6MTAyMjk5NzIwMzA5ODE1NTc6MTAyMjk5NzIwMzA5ODE1NTc=,2023-11-09T00:52:09.000Z,1.023E+16,pfbid037awSoEVZhtaXuN3GJbayiHhaHYk8pzTg5GpC2YttNo9rx72ijKKrCEXFtih8z3Ftl,Pernell Richard Sutrisno,https://scontent.fmem1-1.fna.fbcdn.net/v/t1.6435-1/129267173_10222974975419541_4478988338518430199_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=100&ccb=1-7&_nc_sid=2b6aad&_nc_ohc=x_tPNuSEgisAX-HTmZd&_nc_ht=scontent.fmem1-1.fna&oh=00_AfC_1YquCaR3PnNKnuGwGJtUVWgPyPh8CxBl46ERKdjfKg&oe=65758129,https://www.facebook.com/pernell.sutrisno,https://www.facebook.com/pernell.sutrisno/posts/pfbid0ES2fcaWS7ruVTWssvDcEMVomk7n41SRUBzMV67HYyRQwqvNGTdKuTWXbpiGayF8il,"Peace ✌️ on earth 🌎 #peace,Ursula Telussa,#travel,#stopwar",36,9,,0
UzpfSTEwMDA4MTU5NTQ5NTAxMTozMjM4OTQ0ODAzNDAzOTk6MzIzODk0NDgwMzQwMzk5,2023-10-29T08:05:02.000Z,3.23894E+14,1.00082E+14,fitriyuliana39,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/394482881_319695867426927_3537270792466029474_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1kZsuEs3h20AX-4oive&_nc_ht=scontent.fmem1-2.fna&oh=00_AfALrPJLc3EFN46LN8v4eSrRlL5ZVbsprT_jr2WkTNXgcA&oe=6552945D,https://www.facebook.com/people/fitriyuliana39/100081595495011/,https://www.facebook.com/permalink.php?story_fbid=pfbid02gkTXc3YEWcTcv31c4nuvf2WKTSV4BjNVoUeUoAyvRZSatoGfrkFuMuYy8BkhyrCal&id=100081595495011,"Untuk kaum Nasrani di Indonesia kalian harus lihat ini, jadi stop kalian jadi pendukung 1r43l.

#stopwar #stopgenocide #freepalestine #onepostonelife #gazaunderattack #westandwithpalestine",78,9,1510,80
UzpfSTEwMDA2Nzg0MDU1Mjk5NTo2NDkyOTY0MTczNDE3MDQ6NjQ5Mjk2NDE3MzQxNzA0,2023-10-17T22:06:32.000Z,6.49296E+14,1.00068E+14,Palestine under attack,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/301788642_397575959180419_1516389197682159431_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lCKhoezQg7MAX8c0bHu&_nc_oc=AQm5uOXFkEAUJLcd2d8C9TC8XaVMsvmgdOEtMzxMKJkBjiw5xdDUY22PFOFRBtnV2CvVFH8qZWW66qTLRTIbyGGc&_nc_ht=scontent.fmem1-2.fna&oh=00_AfBElXdvh-cW0hVmiUCDk9ejtoGta_Dn4C2CTJkcV4un3A&oe=65539C52,https://www.facebook.com/people/Palestine-under-attack/100067840552995/,https://www.facebook.com/permalink.php?story_fbid=pfbid032kAFcB4zsFuZmYgtXX5uZ22uYgAqNar3KodAcD4tq5y2fgTixNsT1uXqkh7iJDQSl&id=100067840552995,"وقفوا مايحدث فى فلسطين 
يكفي خطابات وتنديدات وتهديدات فارغة
ساعدووووهم بالفعل لا بالقول
وقفوا هذه الإبادة فوراً
أين الأردن والامارات والكويت وقطر ومصر والعالم أجمع 
أين أنتم ؟
#فلسطين
#stopwar
#isreal الحق&يرة",582,71,64330,257
UzpfSTEwMDA0NDU0NTM4OTE2ODo4NzA2MDIyNjc3Njc5NDU6ODcwNjAyMjY3NzY3OTQ1,2023-10-19T08:56:13.000Z,8.70602E+14,1.00045E+14,Avi Dandiya,https://scontent.fmem1-2.fna.fbcdn.net/v/t1.6435-1/162166712_283723886455789_6416719696906958117_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=108&ccb=1-7&_nc_sid=c7e18e&_nc_ohc=RL5bBoZKqNIAX_As4yN&_nc_ht=scontent.fmem1-2.fna&oh=00_AfCtZk8GqDpUTPA-YC9kN8Vqa9XjiKEj4NOs7c4qT9psGw&oe=657568F3,https://www.facebook.com/AviDandiyaOfficial,https://www.facebook.com/AviDandiyaOfficial/posts/pfbid0mZVS95nZvc7ykmZwDrurcaZ4sWHJM36wZANxqPN6Jqfxhe62oycQiLbMh1J5PmBHl,"अब अंधभक्त उर्फ़ झींगुर लोग भी तैयार है इज़राइल जाने के लिए लेकिन इन्हें अपनी फटी पुरानी हाल नहीं दिखती ख़ैर वो सब तो ठीक है लेकिन ये बताओ तुम लोग मणिपुर कब जाओगे। कमेंट में बताइए अपनी राय 🙏
#AviDandiya #palestine #israel #gaza #stopwar #israelpalestineconflict #AndhBhakts #GodiMedia #jhingur",615,33,6830,125
UzpfSTEwMDA4Mjk0MzE5MTA4NTozMTQ5ODg2OTc5NDI1Njg6MzE0OTg4Njk3OTQyNTY4,2023-10-27T10:33:59.000Z,3.14989E+14,1.00083E+14,Zindagi or aap,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/277813554_106049728737099_5311968122208479376_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1uuDnSO0VHUAX-Ndn5u&_nc_ht=scontent.fmem1-2.fna&oh=00_AfBZAyQxZIjMenxh0o1bddVu7hxRn5NfJOj9HTBZDjL_zw&oe=6552276B,https://www.facebook.com/professorranaqaisararafat,https://www.facebook.com/professorranaqaisararafat/posts/pfbid0o4y7mRL3YqDXoDjPyR6XJLRDFiZoWumntK6TJDfW1yiZeZXfEw6meqhHzwjQEqHCl,#palastinestate #snookerplayere #zindagioraap #zindagioraap #FreePalestineHomeland #foryoureels #ایاک_نعبد_و_ایاک_نستعین #palastine #stopwar #snookertime #sullivancountyny,146,11,4075,438
UzpfSTEwMDAyNTM4MjA0MDMyNDpWSzoxNTAwMTg0Mzk3NDk3MzM0,2023-11-07T13:26:20.000Z,1.50018E+15,pfbid0oUtJbocgs3jdHr3wbMsGduKAXJdLcGxfVJ2TVfnDgQcGPUVGR8Qwyz8r4PgffRWol,Winter Zen,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/387744143_1469200603935994_2026928128032031164_n.jpg?stp=cp0_dst-jpg_p24x24&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xl0yJn4t4dsAX879qwH&_nc_ht=scontent-atl3-1.xx&oh=00_AfD64aefv_5LEEfY1InDRAAplAE9EXcxUCW35YV392bBaw&oe=6553570A,,https://www.facebook.com/groups/1187656385416805/permalink/1500184397497334/,"Sometimes you can see the world better with your eyes closed 🫣 no peeking 🤭

Good night everyone...I hope the world will be better tomorrow with lots of smiles

Stay safe, stay healthy, stay pretty, be happy and extraordinary 🌹🤗

#fyp #fypシ゚ #betterworld #happiness #stopwar #BaiLu",196,7,,4
UzpfSTEwMDAwMzY3NDQ1ODk0ODozMTMxOTA2MTYzNjA4NTAxOjMxMzE5MDYxNjM2MDg1MDE=,2023-10-19T09:04:44.000Z,3.13191E+15,1.00004E+14,Ram Bechan Sada,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/328740548_3373227259608432_2780236763042312344_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=if3Hq5m3AWcAX8aMkwC&_nc_ht=scontent-hou1-1.xx&oh=00_AfCLNNrD7E3tX6R3iaXmItG3ssvMv2Y7Ki-okasrf40bPA&oe=65535F20,https://www.facebook.com/bechan.sada,https://www.facebook.com/bechan.sada/posts/pfbid034uKCsCMcwLKBcG6WUfghJmQ4GQ54TXnnGH23mLbDu3taV22xY52S8rW8p94Vq73nl,"#source
#BBCNepali
#gajastripe 
#stopwar",6849,15,437525,447
UzpfSTEwMDA4NTA2MDU5ODAxOTozMDU4Njc1MDg5MjUyNjc6MzA1ODY3NTA4OTI1MjY3,2023-11-09T15:10:07.000Z,3.05868E+14,1.00085E+14,Війна Очима Українського Художника. Ребров Володимир,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/314812343_130506016461418_4669954933741292340_n.jpg?stp=c89.116.799.800a_cp0_dst-jpg_s40x40&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kb0uhyvIO40AX9kSmBK&_nc_ht=scontent-hou1-1.xx&oh=00_AfAaRCwKmwmR6oMwj2hhJWObqzN0NXjZnYEglgR_dYwLNA&oe=65523358,https://www.facebook.com/RebrovVolodimir,https://www.facebook.com/RebrovVolodimir/posts/pfbid0Rd4jd2u3RHxG6DN4SbfySWuwTFfgZanvzAmBJskjNchZfSVbYchoNULzfSG6r8HBl,"Козацькому роду нема переводу.
©️ (Малюнок захищений авторським правом)

Честь для мене надихати українців.
https:/\/tiktok.com\/@kozakmuzon
https:\/\/youtube.com\/@kozakmuzon
https:\/\/www.instagram.com\/kozakmuzon\/

Художник: Війна Очима Українського Художника. Ребров Володимир 
Моя міжнародна сторінка у Facebook: War Through the Eyes of a Ukrainian  Artist. Volodymyr Rebrov 

Партнер проєкту: Рекламне Агентство Maxi-M.

❗️❗️❗️ Замовити від автора малюнків: Художній альбом, Портрет, Футболку можна за посиланням 
https:\/\/m.me\/RebrovVolodimir

Портрет від Реброва. Приклади портретів тут: https:\/\/www.facebook.com\/RebrovVolodimir\/posts\/131364659708887

Художній альбом від Реброва: https:\/\/www.facebook.com\/RebrovVolodimir\/videos\/1234157917270725

Футболки від Реброва. Каталог усіх принтов тут: https:\/\/www.facebook.com\/RebrovVolodimir\/posts\/103518032493550

Війна Очима Володимира Реброва. Хроніка 577 днів війни
https:\/\/www.facebook.com\/RebrovVolodimir\/videos\/3138792223097178

Альбом. Війна Очима Українського Художника https:\/\/www.facebook.com\/media\/set\/?set=a.238120909033261

Кращі роботи Володимира Реброва (частина 1)
https:\/\/fb.watch\/jndkYdBhD2\/

Кращі роботи Володимира Реброва (частина 2)
https:\/\/www.facebook.com\/RebrovVolodimir\/videos\/230891699515941

Кращі роботи Володимира Реброва (частина 3)
https:\/\/www.facebook.com\/RebrovVolodimir\/videos\/1393514174552177

Інтерв'ю із Володимиром Ребровим. (02.02.2023) https:\/\/www.facebook.com\/RebrovVolodimir\/videos\/950155265976044

©️ Захищено авторським правом. Не можна використовувати в комерційних цілях. Для публікації і друку звертайтесь до мене у директ https:\/\/m.me\/RebrovVolodimir

©️ Copyright is reserved. For any use, including social media, write me in direct

#RebrovVolodimir #rebrov0 @RebrovVolodimir @rebrov0 #stopwar #war #MaxiMAgentstvo #GoldenTimeTalent",284,10,524,19
UzpfSTEwMDA2Mzk5MTczMzU5OTo3NzcwNzQ1NTExMDIyNjI6Nzc3MDc0NTUxMTAyMjYy,2023-11-09T16:57:22.000Z,7.77075E+14,1.00064E+14,ChattalaTv,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/257474559_356927559572042_3072843398890968739_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KbfSa9v_zwsAX9UefXO&_nc_ht=scontent-hou1-1.xx&oh=00_AfDeWGCyY9tYL0QjmytV7IX--sOjxB8HipVKufuaWyFT2g&oe=65539A96,https://www.facebook.com/ChattalaTvNews,https://www.facebook.com/ChattalaTvNews/posts/pfbid0AfwJ9rJWAeYMFbYrUjfCgwu4Ku4D2S8vhbaXyPbVnPwFjL8LPLZub2zmdevg1PA7l,"Free Palestine গানের মাধ্যমে ফিলিস্তিনিদের উপর বর্বর,অ*মানু*ষিক, আ*ক্রমণের ভিন্নধর্মী  প্রতিবাদ - Organized By english Track
English Track #Bangladesh #FreePalestine #Chittagong #Palestine
#war #stopwar #EnglishTrack 
@highlight",82,2,1676,40
UzpfSTYxNTUxNjc0OTI3MDg2OjEyMjExNzY2NzM5MjA1NTgzMDoxMjIxMTc2NjczOTIwNTU4MzA=,2023-11-08T12:11:10.000Z,1.22118E+17,6.15517E+13,"Пам'ятні відео. Проект ""Maxi-M""",https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/386546701_122107987118055830_1712348647316647297_n.jpg?stp=c4.0.40.40a_cp0_dst-jpg_p40x40&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=bdt9MS7nTd4AX_sKL3F&_nc_ht=scontent-hou1-1.xx&oh=00_AfDWl_yZh8nDX3wwcjGJthcLls09kgPbgKDpkrKjVmjHdg&oe=65531D8E,https://www.facebook.com/VideoPamyati,https://www.facebook.com/VideoPamyati/posts/pfbid0vsfns4ukA8bLLWMG4p9f1XgujSTG32TiB9jVJ2DrQkD8rqDp5DnVYy5yJUHrYnRl,"🇺🇦 ПРИСВЯЧУЄТЬСЯ ГЕРОЯМ УКРАЇНИ 🇺🇦 
які загинули в українсько-російській війні.
                        (2014-2023)

Назва вірша: ""І ЗНОВУ СЕРЦЕ РВЕТЬСЯ""
Автор вірша: Нескорені Війною. Ольга Киця 💙💛
Читає вірш: Ольга Киця 💙💛

Художник: Війна Очима Українського Художника. Ребров Володимир 
Партнер проєкту: Рекламне Агентство Maxi-M.

❗️❗️❗️ Замовити Відео Пам'яті за посиланням
  https:/\/m.me\/VideoPamyati
Частина коштів буде передана на допомогу ЗСУ🇺🇦

🇺🇦💔 І ЗНОВУ СЕРЦЕ РВЕТЬСЯ 💔🇺🇦
І знову серце рветься із грудей, 
Ридає мати гірко і невпинно.
Гарячі сльози котяться з очей,
В обійми смерть забрала її сина.

В душі вогонь випалює дотла,
Дружина плаче, вірить нема сили.
Чом доля так його не вберегла, 
За що кати її кохання вбили?

Він більше не стрічатиме весну,
Тепер його душа навіки з Богом.
Коли Господь зупинить цю  війну,
Настане мир і наша Перемога?

І скільки ще наставляють хрестів?
А скільки ще синів під ними буде?
Вже з Богом тисячі Захисників,
Під синьо-жовтим стягом гинуть люди.

Забрав Господь солдатове життя, 
Душа летить із янголом за хмари.
На жаль, назад немає вороття.
Та ворог ще діждеться за це кари.

Загинув у жорстокому бою,
Та завжди жив із вірою у серці,
Країну захищаючи свою
Одягся в камуфляж і взувся в берці.

На жаль, нема вже батька у дітей,
Вдовою залишилася дружина, 
Від болю і недоспаних ночей
Вона ридає й обіймає сина.

Вклоняємося низько до землі,
Тобі, Герою, вірному солдату,
Заплачуть і дорослі, і малі, 
І діточки прощаються із татом!

Героєм будеш вічно для людей
І пам'ять у серцях наших не згине,
Країну захищав ради дітей, 
Ти - наш Герой, ти - гордість України!

❗️❗️❗️ Увага. Запрошуємо до співпраці поетес та поетів, які пишуть вірші, а також можуть озвучувати їх. З питань звертайтеся за посиланням https:\/\/m.me\/VideoPamyati

#VideoPamyati #KytsiaOlga #MaxiMAgentstvo  #stopwar #war  #RebrovVolodimir #rebrov0   #stopwar #war",67,5,741,23
UzpfSTEwMDA1NzQyMzk5OTUxNjo4MjA4Mjc4ODY1MDgwMDQ6ODIwODI3ODg2NTA4MDA0,2023-11-09T17:04:01.000Z,8.20828E+14,1.00057E+14,ENAU : Ecole Nationale d'Architecture et d'Urbanisme de Tunis,https://scontent.fbgi3-1.fna.fbcdn.net/v/t39.30808-1/303656817_553476759909786_332087751728723834_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yanBJM4Uli0AX-kbeFu&_nc_ht=scontent.fbgi3-1.fna&oh=00_AfBncllmdG-X9Z--ZHxxPE6oi5w0vTrrHxpWWtcytfQ2dw&oe=6551F23A,https://www.facebook.com/enaudaap,https://www.facebook.com/enaudaap/posts/pfbid02vXYmaxwBPbHu3UhGPqDYthQU6xr1Ach6BSDf6y9i89kSAe61m5iNbBkddyUUXFPdl,"L'ENAU et son Ecole Doctorale Sciences et Ingénierie Architecturales  sont fières de notre doctorante palestinienne Heba Wafi dont le projet a été retenu parmi les 30  sélectionnés,  dans le cadre des Doctoriales  de l'entrepreunariat et de la valorisation de la recherche organisés par l'AUF. Que dieu te protège pour mener à terme ton projet. ❤️🤲🙏 #Gaza #stopwar",77,8,,3
UzpfSTEwMDA4MzE0MDUxMTgxMjoyMzE0Nzg3NTk2MzM0NzM6MjMxNDc4NzU5NjMzNDcz,2023-06-07T09:49:02.000Z,2.31479E+14,1.00083E+14,Очевидцы / Witnesses,https://scontent.fbgi3-1.fna.fbcdn.net/v/t39.30808-1/295869200_143785781664129_3764794661632225646_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5ex832nDcOoAX80Cwy-&_nc_ht=scontent.fbgi3-1.fna&oh=00_AfBqjSQoGW49TTpKIiK9rK3ARcdnRSgAtvSDBUdg7Q7L_g&oe=6552CE5B,https://www.facebook.com/people/%D0%9E%D1%87%D0%B5%D0%B2%D0%B8%D0%B4%D1%86%D1%8B-Witnesses/100083140511812/,https://www.facebook.com/permalink.php?story_fbid=pfbid029tBDHiAmkP23y6NTVf1nogKewSxBAUvPmmCSbEP1UoEzA6qFk59Nvu5FRpJCbMpWl&id=100083140511812,"«Это война не Путина, а российского общества»
Борис Керженцев (Тарасов) –  российский историк и публицист. Исследует проблему угнетения людей в Российской империи. Наиболее известная его книга – «Россия крепостная. История народного рабства»
#путин #stopputin #историк #очевидцы #нетвойне #сво #противвойны #спецоперация #stopwar",9798,716,153579,2152
